26017287.664794
24589503.444333
22817640.073332
24750577.359940
24764024.031066
21516951.715255
22957051.888028
20737100.712282
22042843.320619
21709119.904499
23240840.439296
22946942.744225
22031831.945676
24042632.920351
19897708.296296
21466797.691078
24662126.362417
22706805.636751
23019479.532675
21997124.587484
21424745.234033
23060649.275875
21147728.239636
21734770.815447
21594058.884150
25324088.956577
21942236.437552
24781561.434277
24987714.989069
25387458.462556
24494041.856580
23786744.369178
23457288.643350
23100515.331615
21685391.908288
22381566.656124
21498334.763101
21682973.731211
24460078.692947
23535990.630554
21925680.947306
25116191.786721
22107705.600835
24731777.172786
25127577.054094
23390248.359586
25810856.103181
24359514.682262
23059927.079764
23006082.213560
24100518.040871
23453762.894404
24117172.512597
25300572.768972
22217621.955624
22052548.692901
22556923.557727
22967966.222291
22341519.468948
27520837.569316
23784347.169448
24247841.658124
22654064.162383
23184206.021565
23550844.381748
21798140.423098
24934016.836724
25894018.546382
19984933.111973
21890712.629559
23350798.188764
22129513.564296
21333500.069906
23824882.257602
22887259.563706
22644013.991688
23660527.334227
21638989.225052
24495931.241600
20878855.478181
25593120.368568
23511992.286594
22724529.504309
21346360.841439
23049216.456564
23939702.066113
23684365.316296
23553347.090594
25599915.781174
21288013.780595
21267595.448738
23645901.717946
23827531.554273
25488238.673275
25061859.809331
20325224.612965
22161146.923994
21847360.048665
23966370.219127
22989488.580544
